order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,payment_type,payment_value,payment_installments,review_score,category,delivery_days,is_late,delay_days,total_order_value,order_year,order_month,order_date,order_dayofweek,is_weekend,approval_hours,is_cancelled,is_anomaly,anomaly_score,is_price_spike,is_freight_spike,is_severe_delay,is_fast_delivery,is_payment_mismatch
33f3b890664d602ed67bad1fbc454474,616617689934126938904b188e5ac4f2,delivered,2018-04-15 17:02:51,2018-04-15 17:15:12,2018-04-16 22:48:32,2018-04-23 22:21:42,2018-05-08,2.0,953107f6a9859bfebd242f5f03fe1585,f1b854361f4e15d5851b494df66f22b2,2018-04-19 17:15:12,299.95,84.38759999999995,a8be3db3424cd4ae937c239b3ad513e7,12280,cacapava,sp,pet_shop,54.0,555.0,3.0,15200.0,52.0,53.0,38.0,20020.0,rio de janeiro,rj,credit card,839.88,10.0,1.0,pet shop,8.0,0,-15.0,419.94,2018,4,2018-04-15,6,1,0.2058333333333333,0,1,-0.6863944058076142,0,1,0,0,1
5859370f19fe47ef87a4b0d110e6cf67,51795c9dc161dc05ef36dc8460dfa7e7,delivered,2017-05-30 03:02:05,2017-05-30 17:23:15,2017-05-31 11:10:13,2017-06-07 09:23:22,2017-06-22,1.0,f74353ffeaa55836a3cf603a2dcd855e,01cf7e3d21494c41fb86034f2e714fa1,2017-06-05 17:23:15,549.9,30.17,86ef1d99643569be4c21378742544d2e,1046,sao paulo,sp,eletroportateis,47.0,397.0,4.0,5908.0,35.0,46.0,35.0,85603.0,francisco beltrao,pr,credit card,580.07,10.0,5.0,small appliances,8.0,0,-15.0,580.0699999999999,2017,5,2017-05-30,1,0,14.352777777777778,0,1,-0.6233245150242351,1,0,0,0,0
7e3da8f7ef82afccb42bb25622099fb2,3170c81f321ad235d12542dbe02f7dae,delivered,2018-06-09 12:38:45,2018-06-09 12:58:48,2018-06-13 08:23:00,2018-06-14 02:18:27,2018-06-28,1.0,44fc450365728c413fefc547592626be,b839e41795b7f3ad94cc2014a52f6796,2018-06-12 12:58:48,849.0,20.03,90cab9923812fd213cb88adfb39a3e8f,18603,botucatu,sp,eletroportateis,28.0,1426.0,1.0,1833.0,21.0,19.0,22.0,9541.0,sao caetano do sul,sp,credit card,869.03,10.0,4.0,small appliances,4.0,0,-14.0,869.03,2018,6,2018-06-09,5,1,0.3341666666666666,0,1,-0.6799655800094925,1,0,0,0,0
42f2f38b2e99615f8fa65dd99a455294,b3721a883e1de4df72f355ec21c8620d,delivered,2017-10-21 16:13:44,2017-10-21 16:28:15,2017-10-26 17:11:31,2017-11-10 12:21:49,2017-11-21,1.0,00d2add85b1f5aba6bb3d5d977314e25,37dd29b36c458d82f74a953c40c43645,2017-10-26 16:28:15,346.32,71.13,a19abbf1138da2a5f7b1c183bca48e8c,65780,governador eugenio barros,ma,casa_construcao,60.0,935.0,1.0,9050.0,56.0,26.0,28.0,13480.0,limeira,sp,credit card,417.45,7.0,2.0,home construction,19.0,0,-11.0,417.45,2017,10,2017-10-21,5,1,0.2419444444444444,0,1,-0.6317029464340984,0,1,0,0,0
34fad2c694d4b57ef78b164a097cf817,df151768000c436bd5dbef2f753606a5,delivered,2018-01-09 12:13:00,2018-01-09 12:29:04,2018-01-09 19:26:26,2018-01-23 17:12:21,2018-02-08,1.0,04df667e73ca2fab4b9a97c86466b699,8ae520247981aa06bc94abddf5f46d34,2018-01-15 12:29:04,599.0,18.94,d4679a0bcbfb8293a8ee2c34fc08266e,13015,campinas,sp,relogios_presentes,34.0,541.0,1.0,404.0,22.0,14.0,17.0,88370.0,navegantes,sc,boleto,617.94,1.0,5.0,watches gifts,14.0,0,-16.0,617.94,2018,1,2018-01-09,1,0,0.2677777777777778,0,1,-0.6099709773555212,1,0,0,0,0
48a6a2ea9e635b0f27e8211023213a25,6d22de51ac143b9d3c0f64d53788ea12,delivered,2018-02-05 20:43:03,2018-02-05 20:50:29,2018-02-07 21:21:47,2018-02-27 22:25:03,2018-03-13,1.0,df0c26d7ddb998e2517658a55e46e48a,e882b2a25a10b9c057cc49695f222c19,2018-02-09 20:50:29,889.0,74.51,13d04f61bea0332b8d69918a99e7fb22,96211,rio grande,rs,eletrodomesticos_2,43.0,122.0,1.0,14400.0,55.0,15.0,36.0,25963.0,teresopolis,rj,credit card,1635.51,10.0,5.0,home appliances 2,22.0,0,-14.0,1635.51,2018,2,2018-02-05,0,0,0.1238888888888889,0,1,-0.750607351930875,1,1,0,0,0
3451e358dcd1b3eb514821e4e9772ccc,ad036c529b82e8fb8dadd3d80aea5b7b,delivered,2018-01-13 19:59:20,2018-01-14 19:54:26,2018-01-15 21:58:49,2018-01-19 08:38:21,2018-02-01,1.0,9d123055622741ac77766a4dbfa4d1b9,b18dc380845b24038cfc48006478f099,2018-01-22 19:54:26,529.89,11.9,fe2e54628fe48256309f2fcafd1ea925,13214,jundiai,sp,beleza_saude,43.0,764.0,2.0,786.0,28.0,11.0,17.0,9951.0,diadema,sp,credit card,541.79,10.0,1.0,health beauty,5.0,0,-13.0,541.79,2018,1,2018-01-13,5,1,23.918333333333333,0,1,-0.6114766399088065,1,0,0,0,0
90f0e72dfebcd41e26656d079d881674,509efbe31adf8f6409b0fdb484d79208,delivered,2018-05-20 22:33:40,2018-05-20 22:58:20,2018-06-06 08:20:00,2018-06-11 15:47:50,2018-06-07,1.0,1e2e095149b3e9ca487d9c2d8c20378b,7d13fca15225358621be4086e1eb0964,2018-05-24 22:58:20,510.0,16.93,a4c6daf94bccd97601f8a793df390c50,2166,sao paulo,sp,relogios_presentes,30.0,506.0,1.0,600.0,17.0,13.0,14.0,14050.0,ribeirao preto,sp,credit card,526.93,8.0,4.0,watches gifts,21.0,1,4.0,526.93,2018,5,2018-05-20,6,1,0.4111111111111111,0,1,-0.5976458629214588,0,0,0,0,0
b529b5646a76c35baa0f143c06c4362a,ae5a0cc27a6c62814813be49a79a70bf,delivered,2017-11-29 11:36:20,2017-12-01 11:31:53,2017-12-05 17:25:16,2017-12-20 20:54:39,2017-12-22,1.0,ffc48c754b5bd736e2887e279d1dec72,ad97a199236354e53fcd91a5a913e9a2,2017-12-07 04:49:39,712.5,49.45,bf8752e9a70c5a1de4c8972dabf15f9d,4843,sao paulo,sp,eletroportateis,57.0,1868.0,1.0,11050.0,30.0,43.0,53.0,88350.0,brusque,sc,boleto,761.95,1.0,4.0,small appliances,21.0,0,-2.0,761.95,2017,11,2017-11-29,2,0,47.92583333333334,0,1,-0.6737930179545653,1,0,0,0,0
87ce1ba607d9e1d2a6bf775acaf33e98,f7bf8eab7027399a5a9ffe05d16fa21b,delivered,2018-04-08 21:48:15,2018-04-08 22:09:38,2018-04-10 22:56:47,2018-04-11 23:26:33,2018-04-26,1.0,2a7e9f98e73a335bbb0ba2253d0c9b40,712e6ed8aa4aa1fa65dab41fed5737e4,2018-04-17 22:09:38,526.0,68.42,5d48cdf4069f36c5eef7cb1ef1cf7a1b,89560,videira,sc,automotivo,51.0,836.0,3.0,8500.0,65.0,40.0,65.0,89560.0,videira,sc,credit card,594.42,8.0,5.0,auto,3.0,0,-15.0,594.42,2018,4,2018-04-08,6,1,0.3563888888888888,0,1,-0.6736443317680378,1,1,0,0,0
f91129f9c042c85dbc000f46b36492a5,11e3ca02fb7ecf2f3d8cb15ec85e2fd7,delivered,2018-07-30 15:33:14,2018-08-02 13:43:18,2018-07-31 13:36:00,2018-08-08 15:12:31,2018-08-20,1.0,64cc57332d82d99ae365b4f5f1048bd0,edb1ef5e36e0c8cd84eb3c9b003e486d,2018-08-01 18:30:52,889.0,28.2,39c3f1da75901b25ddc87e18ba12238e,79940,caarapo,ms,beleza_saude,53.0,866.0,1.0,300.0,20.0,7.0,15.0,25957.0,teresopolis,rj,credit card,923.85,2.0,4.0,health beauty,8.0,0,-12.0,923.85,2018,7,2018-07-30,0,0,70.16777777777777,0,1,-0.6662867984964033,1,0,0,0,0
4cad7da3634c4f5d4bb0c35b4c056f73,9eb8dc580cb53bbf6ddac7cf2a96a427,delivered,2018-05-08 18:10:03,2018-05-08 18:32:07,2018-05-09 11:34:00,2018-06-12 23:48:28,2018-06-06,1.0,be1e5f5f774bd9ff91582239f038600e,74636e24f01da9268b0ed88dacd8513e,2018-05-15 18:30:57,209.0,47.9,c0ba257a0d19a94d50a8ad4c71b568d9,68503,maraba,pa,esporte_lazer,44.0,584.0,1.0,4525.0,65.0,16.0,40.0,2941.0,sao paulo,sp,credit card,256.9,10.0,1.0,sports leisure,35.0,1,6.0,256.9,2018,5,2018-05-08,1,0,0.3677777777777777,0,1,-0.6230454396092824,0,0,0,0,0
51e827dc634ca855acba1d305c4649af,dcef2fe349300ac52c962eb0f0fbc453,delivered,2017-09-15 13:18:29,2017-09-15 13:35:18,2017-09-26 20:32:44,2017-10-09 10:37:10,2017-10-19,1.0,0c8862859cb952ee81428f80dc8140d9,f2336e113377dd21c744d9c4fc8293a9,2017-09-25 13:35:18,889.0,66.83,9eceb9f7c2bd232366d8b271461849c0,58734,passagem,pb,ferramentas_jardim,47.0,730.0,2.0,6000.0,44.0,28.0,25.0,3659.0,sao paulo,sp,credit card,1265.83,10.0,5.0,garden tools,23.0,0,-10.0,1265.83,2017,9,2017-09-15,4,0,0.2802777777777778,0,1,-0.7424213814631746,1,1,0,0,0
fa752aebeda0a3f9a2626bc507550c3f,1674724f5fe22d2cf3420bb5f2511c9a,delivered,2018-07-17 13:27:40,2018-07-17 13:41:32,2018-07-19 14:12:00,2018-07-26 17:51:54,2018-08-07,1.0,7ae1a5d0600076501c7ff50c63938b48,2a167ca73899c85001a837d8fb4962f6,2018-07-23 13:41:32,889.0,34.64,fa094305fdb6062436c99adba7d53dde,74455,goiania,go,construcao_ferramentas_ferramentas,56.0,1973.0,6.0,1900.0,26.0,32.0,13.0,37540.0,sao paulo,sp,credit card,2267.28,10.0,4.0,costruction tools tools,9.0,0,-12.0,1133.64,2018,7,2018-07-17,1,0,0.2311111111111111,0,1,-0.7252728309051097,1,0,0,0,1
fa752aebeda0a3f9a2626bc507550c3f,1674724f5fe22d2cf3420bb5f2511c9a,delivered,2018-07-17 13:27:40,2018-07-17 13:41:32,2018-07-19 14:12:00,2018-07-26 17:51:54,2018-08-07,2.0,7ae1a5d0600076501c7ff50c63938b48,2a167ca73899c85001a837d8fb4962f6,2018-07-23 13:41:32,889.0,34.64,fa094305fdb6062436c99adba7d53dde,74455,goiania,go,construcao_ferramentas_ferramentas,56.0,1973.0,6.0,1900.0,26.0,32.0,13.0,37540.0,sao paulo,sp,credit card,2267.28,10.0,4.0,costruction tools tools,9.0,0,-12.0,1133.64,2018,7,2018-07-17,1,0,0.2311111111111111,0,1,-0.7252728309051097,1,0,0,0,1
3404eea1f2d0725e85f2b793a7e1aa4e,8c443a19635375ff36a6a176826a7062,delivered,2018-06-22 22:10:44,2018-06-26 04:59:00,2018-06-26 13:24:00,2018-07-04 22:26:45,2018-07-26,1.0,299f75185c7f6f9b711b15a5ddb77e56,b347677812ea483b0f528eaf8cbc09b7,2018-07-02 04:59:00,459.0,67.67,2c62afdc0b0bd908f4cb79f8b5dc059b,74885,goiania,go,utilidades_domesticas,52.0,739.0,3.0,8850.0,56.0,30.0,34.0,82540.0,curitiba,pr,boleto,526.67,1.0,5.0,housewares,12.0,0,-22.0,526.67,2018,6,2018-06-22,4,0,78.80444444444444,0,1,-0.6333653345092198,0,1,0,0,0
79265dc37c62974d65c0675a5501e127,ca1c0133a7c25fd0c6b9cd7feaaf7afd,delivered,2018-07-17 17:26:36,2018-07-17 17:35:24,2018-07-20 13:27:00,2018-08-13 15:24:47,2018-08-14,1.0,c87a617241993d71f043ed39858daa43,8476243f92442881ddd5b578975cf115,2018-07-24 17:35:24,649.0,31.82,8873a736774a8df0628ddc744b3698c9,57051,maceio,al,beleza_saude,59.0,2141.0,1.0,475.0,36.0,18.0,21.0,93700.0,campo bom,rs,credit card,680.82,2.0,4.0,health beauty,26.0,0,-1.0,680.82,2018,7,2018-07-17,1,0,0.1466666666666666,0,1,-0.6529228481321879,1,0,0,0,0
be72913e7cd72283b3a40dea048c3689,024aee4bf3ee8fc406d58b5c47e18578,delivered,2018-05-21 15:30:28,2018-05-22 15:36:32,2018-06-12 09:17:00,2018-06-21 00:42:30,2018-07-06,1.0,bd7cab8de4d7943286634023cc06f8ff,855668e0971d4dfd7bef1b6a4133b41b,2018-06-13 15:30:53,250.0,84.38759999999995,c91f28d2897be83bf943056ef4cf252e,99260,casca,rs,bebes,59.0,1226.0,4.0,23250.0,23.0,50.0,84.0,13257.0,itatiba,sp,credit card,382.28,6.0,4.0,baby,30.0,0,-15.0,382.28,2018,5,2018-05-21,0,0,24.101111111111116,0,1,-0.657704198560028,0,1,0,0,0
ca3bf499fedc9c253cc1f3499dda428b,cf7614159a1d334ae8f56edc46ca3e6b,delivered,2018-03-13 13:15:16,2018-03-13 13:28:20,2018-03-14 22:58:44,2018-03-28 17:27:56,2018-03-29,1.0,f819f0c84a64f02d3a5606ca95edd272,4869f7a5dfa277a7dca6462dcf3b52b2,2018-03-19 13:28:20,579.0,18.14,fd36ac23e56e7a39e4ea618405fb99b3,4164,sao paulo,sp,relogios_presentes,59.0,452.0,1.0,710.0,19.0,13.0,14.0,14840.0,guariba,sp,credit card,597.14,4.0,4.0,watches gifts,15.0,0,-1.0,597.14,2018,3,2018-03-13,1,0,0.2177777777777777,0,1,-0.6042095017344784,1,0,0,0,0
dbd4885aa71d304f95eb40c67bfbec35,323a81cf20fb536503c017cfd5c2d54f,delivered,2017-01-23 18:40:23,2017-01-23 18:50:18,2017-01-27 07:05:48,2017-02-07 17:29:32,2017-03-02,1.0,34742604f6cd1e891726b849b6890f81,76d5af76d0271110f9af36c92573f765,2017-01-27 18:40:23,859.0,84.38759999999995,58f814af5001d06b0d34d8a836ab18eb,30516,belo horizonte,mg,esporte_lazer,47.0,1582.0,1.0,12000.0,105.0,46.0,46.0,3194.0,sao paulo,sp,credit card,956.27,10.0,5.0,sports leisure,14.0,0,-23.0,956.27,2017,1,2017-01-23,0,0,0.1652777777777777,0,1,-0.7323835240832473,1,1,0,0,0
d10768b753caf92effee124437f14321,d91c1a0faf55f367e43be832269cfe62,delivered,2018-07-04 09:52:41,2018-07-05 16:32:41,2018-07-04 11:25:00,2018-07-05 18:03:41,2018-07-18,1.0,35495b55cace6656e50bdc2b82f9d4bb,2b3e4a2a3ea8e01938cabda2a3e5cc79,2018-07-09 10:31:42,889.0,23.7,f33baa86aa2c92e4af383e14b42913ce,3872,sao paulo,sp,informatica_acessorios,53.0,2620.0,3.0,5550.0,16.0,10.0,11.0,4733.0,sao paulo,sp,credit card,1223.6,5.0,5.0,computers accessories,1.0,0,-13.0,1223.6,2018,7,2018-07-04,2,0,30.666666666666668,0,1,-0.6956684392468993,1,0,0,0,0
6c962649b9d8c1ca7914e9be3f039d2f,2cbd878ed8f83263ae1f2d603d40e0d0,delivered,2017-03-29 10:09:34,2017-03-30 02:15:22,2017-03-30 13:07:59,2017-04-11 12:13:03,2017-04-25,1.0,af51d485dc5255ba2e18b21b550156e6,5dceca129747e92ff8ef7a997dc4f8ca,2017-04-05 02:15:22,259.9,79.55,f09f3a63bb36e3ed64f39d753e4d1864,95705,bento goncalves,rs,malas_acessorios,57.0,674.0,1.0,22350.0,32.0,74.0,53.0,13450.0,santa barbara d´oeste,sp,boleto,339.45,1.0,5.0,luggage accessories,13.0,0,-14.0,339.45,2017,3,2017-03-29,2,0,16.096666666666668,0,1,-0.6044994623019444,0,1,0,0,0
f5281f570b351e2fc6569df06bbc21cd,d70f1b062700147c365624d85570779f,delivered,2017-12-08 16:55:10,2017-12-08 17:12:45,2017-12-11 23:33:19,2017-12-21 21:38:34,2018-01-11,1.0,09481a6dfe9eb590dc8b265b54dc4c97,165fc07beebdcb6190fba8a06db2a449,2017-12-14 17:12:45,889.0,70.07,8bb910cd8c3b29e4acf2e94e3aaffbbf,78005,cuiaba,mt,informatica_acessorios,60.0,240.0,1.0,2533.0,33.0,30.0,23.0,87015.0,maringa,pr,credit card,1019.97,10.0,4.0,computers accessories,13.0,0,-21.0,1019.97,2017,12,2017-12-08,4,0,0.2930555555555555,0,1,-0.7250469856095105,1,1,0,0,0
8a184ffc612729b93cc508a95430238e,d2d62b6dfae4b69aff1be960edc53768,delivered,2018-03-29 15:07:29,2018-03-31 14:15:11,2018-04-02 14:26:34,2018-04-07 16:47:42,2018-04-11,1.0,25c38557cf793876c5abdd5931f922db,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,2018-04-05 14:15:11,889.0,84.38759999999995,549ba5d32f94af00287a601a42c53ff9,4829,sao paulo,sp,bebes,58.0,1447.0,5.0,15800.0,38.0,62.0,57.0,8140.0,sao paulo,sp,credit card,1096.41,10.0,4.0,baby,9.0,0,-4.0,1096.41,2018,3,2018-03-29,3,0,47.12833333333333,0,1,-0.733611145904307,1,1,0,0,0
607d8f6570c73e6a2e553908d572abc7,9fe84c7ab94da8e3d39926676b4bd6b6,delivered,2017-10-28 21:35:13,2017-10-28 21:46:27,2017-10-30 20:48:28,2017-11-14 20:15:00,2017-11-27,1.0,d2e131d6f19ae0d665fc1a6c420b4f4c,7e93a43ef30c4f03f38b393420bc753a,2017-11-03 21:46:27,599.99,18.96,26546347dd1db04a1f9576b2da076b7a,92030,canoas,rs,relogios_presentes,32.0,352.0,1.0,660.0,19.0,14.0,16.0,6429.0,barueri,sp,credit card,618.9499999999999,1.0,5.0,watches gifts,16.0,0,-13.0,618.95,2017,10,2017-10-28,5,1,0.1872222222222222,0,1,-0.6116929116025552,1,0,0,0,0
01a0013ddc7cd129e350e8671b56a263,800631fef0a782c3a8efe7d8071df64a,delivered,2017-03-23 19:47:34,2017-03-23 20:02:41,2017-03-24 18:42:18,2017-04-12 10:33:22,2017-04-25,1.0,152397b614be35e54106663bd5671f7d,a4b6b9b992b46e9ef863637af96e04bc,2017-03-29 20:02:41,579.0,24.5,6d3c02f03efc71b44d52999fc95fc86e,75200,pires do rio,go,ferramentas_jardim,57.0,355.0,1.0,546.0,16.0,15.0,15.0,88090.0,florianopolis,sc,credit card,1810.5,10.0,4.0,garden tools,19.0,0,-13.0,603.5,2017,3,2017-03-23,3,0,0.2519444444444444,0,1,-0.6838997822471247,1,0,0,0,1
01a0013ddc7cd129e350e8671b56a263,800631fef0a782c3a8efe7d8071df64a,delivered,2017-03-23 19:47:34,2017-03-23 20:02:41,2017-03-24 18:42:18,2017-04-12 10:33:22,2017-04-25,2.0,152397b614be35e54106663bd5671f7d,a4b6b9b992b46e9ef863637af96e04bc,2017-03-29 20:02:41,579.0,24.5,6d3c02f03efc71b44d52999fc95fc86e,75200,pires do rio,go,ferramentas_jardim,57.0,355.0,1.0,546.0,16.0,15.0,15.0,88090.0,florianopolis,sc,credit card,1810.5,10.0,4.0,garden tools,19.0,0,-13.0,603.5,2017,3,2017-03-23,3,0,0.2519444444444444,0,1,-0.6838997822471247,1,0,0,0,1
01a0013ddc7cd129e350e8671b56a263,800631fef0a782c3a8efe7d8071df64a,delivered,2017-03-23 19:47:34,2017-03-23 20:02:41,2017-03-24 18:42:18,2017-04-12 10:33:22,2017-04-25,3.0,152397b614be35e54106663bd5671f7d,a4b6b9b992b46e9ef863637af96e04bc,2017-03-29 20:02:41,579.0,24.5,6d3c02f03efc71b44d52999fc95fc86e,75200,pires do rio,go,ferramentas_jardim,57.0,355.0,1.0,546.0,16.0,15.0,15.0,88090.0,florianopolis,sc,credit card,1810.5,10.0,4.0,garden tools,19.0,0,-13.0,603.5,2017,3,2017-03-23,3,0,0.2519444444444444,0,1,-0.6838997822471247,1,0,0,0,1
8970750238b5ef33e7c68e952f53aa9f,ada1842eb284e3cfe2de8e97bd056ea1,delivered,2018-04-05 10:07:24,2018-04-05 10:28:51,2018-04-13 00:03:56,2018-04-17 21:32:49,2018-04-27,1.0,cd594cc360d11f5d9cb49954a618d9bd,70eea00b476a314817cefde4aad4f89a,2018-04-11 10:28:51,520.0,47.22,4eeae7ccebb40eeb5bb8d5323485f300,36400,conselheiro lafaiete,mg,esporte_lazer,60.0,1341.0,5.0,7050.0,20.0,15.0,82.0,13250.0,itatiba,sp,credit card,567.22,7.0,4.0,sports leisure,12.0,0,-10.0,567.22,2018,4,2018-04-05,3,0,0.3575,0,1,-0.6225062580485696,0,0,0,0,0
8f3eedb2479ad51a98647779fce346a1,648789eb2227f5befd0cc1f6536252e0,delivered,2018-08-10 17:44:56,2018-08-11 04:35:11,2018-08-14 15:33:00,2018-08-18 10:21:42,2018-08-31,1.0,413226ab18680c5c2e79a753f2fccd24,97512d3fc193b2d1dfcdba0f9d1f0f8a,2018-08-20 04:35:11,299.99,84.38759999999995,e98eeab9a594b566972d16c8fb6e36bc,35930,joao monlevade,mg,informatica_acessorios,59.0,1851.0,8.0,8900.0,105.0,12.0,52.0,8270.0,sao paulo,sp,boleto,388.68,1.0,4.0,computers accessories,7.0,0,-13.0,388.68,2018,8,2018-08-10,4,0,10.8375,0,1,-0.622877778754007,0,1,0,0,0
711526597d2e1f1b5ee9bf5c4af2c4cf,e7e0c4caaf311b0d3850db36bbf6d404,delivered,2018-07-27 17:36:19,2018-07-27 19:50:19,2018-08-02 14:20:00,2018-08-09 14:48:51,2018-08-23,1.0,9ada4c8f4e072df42ff63b30520b6975,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-03 19:50:19,150.0,60.04,47e73a2fd380ec487a3b25fa01104859,39445,janauba,mg,moveis_decoracao,58.0,662.0,1.0,4150.0,30.0,35.0,30.0,3204.0,sao paulo,sp,credit card,768.11,6.0,4.0,furniture decor,12.0,0,-14.0,210.04,2018,7,2018-07-27,4,0,2.2333333333333334,0,1,-0.6012520114367396,0,1,0,0,1
711526597d2e1f1b5ee9bf5c4af2c4cf,e7e0c4caaf311b0d3850db36bbf6d404,delivered,2018-07-27 17:36:19,2018-07-27 19:50:19,2018-08-02 14:20:00,2018-08-09 14:48:51,2018-08-23,3.0,9ada4c8f4e072df42ff63b30520b6975,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-03 19:50:19,150.0,60.04,47e73a2fd380ec487a3b25fa01104859,39445,janauba,mg,moveis_decoracao,58.0,662.0,1.0,4150.0,30.0,35.0,30.0,3204.0,sao paulo,sp,credit card,768.11,6.0,4.0,furniture decor,12.0,0,-14.0,210.04,2018,7,2018-07-27,4,0,2.2333333333333334,0,1,-0.6012520114367396,0,1,0,0,1
7e8756804954a036bc7bba08ceade465,8fdff91133ee2265eb14e29758c5daca,delivered,2018-08-08 21:19:41,2018-08-08 21:30:16,2018-08-15 07:53:00,2018-08-21 16:36:26,2018-08-29,1.0,a02d0123079f4ae96001ba2010d1a2df,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-14 21:30:16,228.0,82.91,ca81458af1cfd7972ee1dccc8853d4c0,39270,pirapora,mg,construcao_ferramentas_iluminacao,57.0,771.0,1.0,12000.0,45.0,35.0,45.0,3204.0,sao paulo,sp,credit card,310.91,6.0,5.0,construction tools lights,12.0,0,-8.0,310.91,2018,8,2018-08-08,2,0,0.1763888888888889,0,1,-0.6302636545132,0,1,0,0,0
21a3f15754b759c91fff4535aaeb3486,78f9a490b37c9cd175cd731e24e9b598,delivered,2018-06-28 16:47:41,2018-06-29 16:51:20,2018-07-04 13:16:00,2018-07-11 23:22:33,2018-08-03,1.0,752855b7d128a75a28fa2ea9341e51bc,40db9e9aa57f7bb151bcda6b0f9bdbb7,2018-07-05 16:51:20,889.0,44.03,1a3d1e8b28c0ee27c23333ee108c47e6,29560,guacui,es,automotivo,55.0,1290.0,1.0,3300.0,42.0,19.0,25.0,52010.0,recife,pe,credit card,1924.03,10.0,1.0,auto,13.0,0,-23.0,1924.03,2018,6,2018-06-28,3,0,24.06083333333333,0,1,-0.7135064368871086,1,0,0,0,1
3bfe23e972fbcc9388dac1afaa11eebd,b480ab3ee3f6e17d076f192578b9fab0,delivered,2018-08-20 20:52:34,2018-08-20 21:09:48,2018-08-21 15:04:00,2018-08-22 21:28:39,2018-08-23,1.0,d5de9e83335830f4597d314e63845eb3,955fee9216a65b617aa5c0531780ce60,2018-08-22 21:09:48,530.0,26.42,3c569102e3f62b32eb0300a277e57385,11310,sao vicente,sp,ferramentas_jardim,59.0,1125.0,6.0,11600.0,52.0,23.0,22.0,4782.0,sao paulo,sp,boleto,556.42,1.0,5.0,garden tools,2.0,0,-1.0,556.42,2018,8,2018-08-20,0,0,0.2872222222222222,0,1,-0.6109735173414284,1,0,0,0,0
4dc9488e447d685ac0ab217f7cb9b885,87608b39402a92d8234efb049a82d291,delivered,2018-01-11 21:11:31,2018-01-11 21:27:31,2018-01-16 19:09:09,2018-01-30 19:04:21,2018-02-06,1.0,05bbe113b2037f89552c644c5cb33ecf,b32be1695eb7ec5f10f72d9610a12527,2018-01-17 21:27:31,149.0,72.89,5f5304fdc629b6f23e333982124d4a6d,41830,salvador,ba,utilidades_domesticas,57.0,1366.0,5.0,10100.0,48.0,30.0,16.0,95012.0,caxias do sul,rs,credit card,221.89,8.0,5.0,housewares,18.0,0,-7.0,221.89,2018,1,2018-01-11,3,0,0.2666666666666666,0,1,-0.6047808536175806,0,1,0,0,0
a123264c1f8bef4f19be2d4245017920,b86c6a1eec592676b0ab050e49a54c20,delivered,2017-11-24 10:38:26,2017-11-24 12:32:38,2017-12-06 01:12:05,2017-12-14 23:43:17,2017-12-15,1.0,569216db5e4a857c4056614de975617f,7e93a43ef30c4f03f38b393420bc753a,2017-11-30 12:31:32,889.0,84.38759999999995,ac0ec8bdce394d27bc6c91549f2b5091,29106,vila velha,es,relogios_presentes,57.0,607.0,2.0,600.0,21.0,20.0,17.0,6429.0,barueri,sp,credit card,1798.01,8.0,3.0,watches gifts,20.0,0,-1.0,1798.01,2017,11,2017-11-24,4,0,1.903333333333333,0,1,-0.7495923375060077,1,1,0,0,1
faca7576168f770d89c21539ff07c9de,bcc64a6caa016f05ccc877acbedddcc4,delivered,2018-02-02 14:32:10,2018-02-02 15:31:18,2018-02-05 21:33:43,2018-02-19 23:33:35,2018-03-07,1.0,b91982b3afff5d274cf34ce54801a8e6,485452467ff670447e84a8370c3fc898,2018-02-08 14:56:04,22.9,84.38759999999995,a92f6790027e4cb823b2a1423382433d,90810,porto alegre,rs,uncategorized,,,,1500.0,50.0,30.0,32.0,89190.0,taio,sc,credit card,120.92,10.0,5.0,uncategorized,17.0,0,-16.0,120.92,2018,2,2018-02-02,4,0,0.9855555555555556,0,1,-0.6630450787954977,0,1,0,0,1
dbc2de3f4c0498619c085f68a7e38fc5,7eab8473e5d7b37dbd609773b0cca38c,delivered,2017-05-16 00:08:14,2017-05-18 16:30:08,2017-05-19 19:32:01,2017-06-02 10:59:12,2017-06-16,1.0,66f7f8d449192024900375fad770d864,7e93a43ef30c4f03f38b393420bc753a,2017-05-24 16:30:08,889.0,23.44,9a5a9f23141cee3262fae7d4215972bb,45400,valenca,ba,relogios_presentes,46.0,250.0,3.0,650.0,20.0,15.0,17.0,6429.0,barueri,sp,credit card,1023.44,10.0,5.0,watches gifts,17.0,0,-14.0,1023.44,2017,5,2017-05-16,1,0,64.365,0,1,-0.6925447172217218,1,0,0,0,0
