order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,payment_type,payment_value,payment_installments,review_score,category,delivery_days,is_late,delay_days,total_order_value,order_year,order_month,order_date,order_dayofweek,is_weekend,approval_hours,is_cancelled
88cad47df9afd71af2c4a4098aca44ae,d6d663ce0537715bec2020af3d3c9045,delivered,2018-02-21 08:39:03,2018-02-21 12:42:21,2018-03-01 20:49:04,2018-03-16 19:52:02,2018-03-16,1.0,cf1817039c1c86d9f7a5991817794083,9674754b5a0cb32b638cec001178f799,2018-02-27 09:31:14,63.14,16.2,ba87a137c5191264841e0be40e53f4ed,37800,guaxupe,mg,eletrodomesticos,40.0,45.0,1.0,200.0,16.0,35.0,25.0,4438.0,sao paulo,sp,credit card,79.34,2.0,3.0,home appliances,23.0,1,0.0,79.34,2018,2,2018-02-21,2,0,4.055,0
3102ea2ab7ac2a1a88a1286fe68d8ed8,5edca9a028788c636ba7e0cd425ddbab,delivered,2017-08-20 21:29:43,2017-08-20 21:45:07,2017-08-22 18:24:24,2017-08-23 22:41:29,2017-09-11,1.0,c43ab4269cbf91b373263db4c2973cad,48436dade18ac8b2bce089ec2a041202,2017-08-24 21:45:07,48.9,14.88,e7e6c73d63190cbf9d70af9c488e227f,27175,pirai,rj,cool_stuff,59.0,734.0,4.0,650.0,33.0,18.0,27.0,27277.0,volta redonda,sp,credit card,124.26,3.0,4.0,cool stuff,3.0,0,-19.0,63.78,2017,8,2017-08-20,6,1,0.2566666666666666,0
b29f546b1ce275afb2a0c39f0ade6bcc,948f11301fe3a9d560599e9385a969c2,delivered,2017-11-22 02:11:35,2017-11-23 02:07:20,2017-11-23 15:16:57,2017-12-16 10:56:51,2017-12-20,1.0,61eee7a9f1884caed59c316047c5832f,f8db351d8c4c4c22c6835c19a46f01b0,2017-11-29 02:07:20,141.9,29.39,4f557b1cf15825275f3498bf39d5669d,55195,santa cruz do capibaribe,pe,papelaria,58.0,778.0,4.0,1200.0,22.0,13.0,16.0,13324.0,salto,sp,credit card,171.29,3.0,5.0,stationery,24.0,0,-4.0,171.29000000000002,2017,11,2017-11-22,2,0,23.929166666666667,0
1cfee098c50b9fe736b638203f7077df,b555c2cccafffab3b1ea024fca59f769,delivered,2018-04-11 16:17:48,2018-04-13 02:15:27,2018-04-13 20:28:32,2018-04-16 17:45:38,2018-04-23,1.0,e44f675b60b3a3a2453ec36421e06f0f,730937bf88cb151eb2eb849f642fc213,2018-04-19 02:15:27,106.5,7.93,e4c0c99b4fb327044e3488d6f7f8a71f,5038,sao paulo,sp,esporte_lazer,35.0,1058.0,1.0,350.0,17.0,17.0,17.0,13500.0,rio claro,sp,boleto,114.43,1.0,4.0,sports leisure,5.0,0,-7.0,114.43,2018,4,2018-04-11,2,0,33.96083333333333,0
b6ca9c178470e07c7797790e26c61bbc,cab8af339f1d290aade1fccc8f9c6b0f,delivered,2018-02-05 10:31:08,2018-02-05 10:50:31,2018-02-05 23:03:59,2018-02-20 00:37:02,2018-03-12,1.0,ae8b1d2c414a22d06ba197876eff92f2,abcd2cb37d46c2c8fb1bf071c859fc5b,2018-02-09 10:50:31,49.9,25.38,1635bcd54cdc399d5b0171695e270dc8,51150,recife,pe,beleza_saude,54.0,939.0,1.0,250.0,17.0,19.0,15.0,78020.0,cuiaba,mt,credit card,75.28,2.0,5.0,health beauty,14.0,0,-20.0,75.28,2018,2,2018-02-05,0,0,0.3230555555555555,0
63a7f803612d7247f296ef6007668c5b,a717d4cccf6200ea92a5047cb00364db,delivered,2018-06-21 11:24:33,2018-06-26 05:37:26,2018-06-26 14:19:00,2018-06-28 17:22:46,2018-07-11,1.0,3220cbacf7d9905cc63c2920c3dbd13f,e9779976487b77c6d4ac45f75ec7afe9,2018-07-02 05:31:18,24.97,7.92,9824bf31431205c6c2e87f32c0fd0258,1547,sao paulo,sp,perfumaria,56.0,3916.0,3.0,100.0,30.0,15.0,15.0,11701.0,praia grande,sp,boleto,32.89,1.0,5.0,perfumery,7.0,0,-13.0,32.89,2018,6,2018-06-21,3,0,114.21472222222222,0
e6604d0d52456fe3a3fdf965b7b924f7,cbf69f717458bb7247b1e74679aeea14,delivered,2018-02-17 19:58:20,2018-02-17 20:06:53,2018-02-20 00:39:06,2018-02-21 19:29:11,2018-03-13,1.0,ed2067a9c1f79553088a3c67b99a9f97,cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-02-26 19:06:53,56.97,12.74,0f5e2b309f99962302bb03e95d0f4b7b,12914,braganca paulista,sp,alimentos,52.0,919.0,1.0,750.0,16.0,12.0,15.0,15081.0,sao jose do rio preto,sp,credit card,69.71,1.0,4.0,food,3.0,0,-20.0,69.71,2018,2,2018-02-17,5,1,0.1425,0
ab1430e26162f925a945d18941057aee,af03e2ac913ef5553ca0b772fd0757bc,delivered,2017-05-18 15:32:21,2017-05-18 15:42:34,2017-05-22 17:12:50,2017-05-30 09:07:45,2017-06-07,1.0,d41a23bd2bc3ec10cfffc66c0611a290,391fc6631aebcf3004804e51b40bcf1e,2017-05-24 15:42:34,24.9,12.69,cb7b5ca36da3a5a07231cc5057ea24e7,13730,mococa,sp,moveis_decoracao,56.0,297.0,2.0,1000.0,100.0,5.0,20.0,14940.0,ibitinga,sp,credit card,37.59,2.0,5.0,furniture decor,11.0,0,-8.0,37.59,2017,5,2017-05-18,3,0,0.1702777777777777,0
af2bf9b846ff40006f0b5b856151f468,0d9078a58e9b0292d4304f64ffa945c6,delivered,2018-03-28 08:27:32,2018-03-30 03:08:51,2018-04-02 17:17:06,2018-04-17 21:06:51,2018-04-23,1.0,21d2fdced5c69bfc6539b67908a4ad28,1554a68530182680ad5c8b042c3ab563,2018-04-05 03:08:51,177.99,22.78,cc7549ad2ea6795d34c3700fce811669,27542,resende,rj,moveis_sala,31.0,363.0,1.0,6450.0,55.0,15.0,46.0,37580.0,monte siao,mg,boleto,200.77,1.0,4.0,furniture living room,20.0,0,-6.0,200.77,2018,3,2018-03-28,2,0,42.68861111111111,0
527c4983b5fdd0cd478a80679c210a7b,e63dfa0de407a934f97118509d0a3924,delivered,2018-03-05 09:51:46,2018-03-05 10:28:57,2018-03-05 21:23:36,2018-03-27 02:54:29,2018-03-29,1.0,9257d3f01cd400076c63470f92434c7e,768de2a4fc06aacecb9a586ccc30746a,2018-03-13 10:28:57,34.9,16.79,61386166bd766432d31e37d97201eba4,17700,osvaldo cruz,sp,cool_stuff,41.0,349.0,3.0,500.0,16.0,11.0,11.0,70645.0,brasilia,df,credit card,51.69,2.0,5.0,cool stuff,21.0,0,-2.0,51.69,2018,3,2018-03-05,0,0,0.6197222222222222,0
03afb3c10af52ddfa3c33b9881bf43f8,44e25679aa4d5d2ef5103f6b0174a586,delivered,2017-12-07 16:41:50,2017-12-07 16:51:57,2017-12-15 13:04:12,2017-12-18 18:10:28,2018-01-09,1.0,a9516a079e37a9c9c36b9b78b10169e8,7c67e1448b00f6e969d365cea6b010ab,2017-12-19 16:51:57,112.99,18.51,613259d64ba972e49dc25b019b7918c3,6414,barueri,sp,moveis_escritorio,41.0,1141.0,1.0,8683.0,54.0,64.0,31.0,8577.0,itaquaquecetuba,sp,credit card,131.5,2.0,4.0,office furniture,11.0,0,-22.0,131.5,2017,12,2017-12-07,3,0,0.1686111111111111,0
a1a43cda291e19630504e0139508698d,f05d35ea25fb09c61b7068ef73038e81,delivered,2018-08-03 22:01:10,2018-08-03 22:15:17,2018-08-06 16:55:00,2018-08-07 11:46:43,2018-08-10,1.0,423b46d7ff817b1cd19ab195c7b76546,6560211a19b47992c3666cc44a7e94c0,2018-08-06 22:15:17,55.0,7.65,f231138de343521ac335f9a7ad7bc9e7,13098,campinas,sp,relogios_presentes,59.0,160.0,5.0,200.0,16.0,2.0,20.0,5849.0,sao paulo,sp,credit card,62.65,3.0,4.0,watches gifts,3.0,0,-3.0,62.65,2018,8,2018-08-03,4,0,0.2352777777777777,0
cea892923b3775abd19f80626d4b5d37,03b971e3d286d50f6136487edf61782a,delivered,2017-07-24 20:37:52,2017-07-24 20:50:14,2017-07-28 18:53:43,2017-08-07 18:47:38,2017-08-22,1.0,0bcc3eeca39e1064258aa1e932269894,1f50f920176fa81dab994f9023523100,2017-07-28 20:50:14,59.9,17.67,9e5599e07107ed4f7b6d522492b3a489,21610,rio de janeiro,rj,ferramentas_jardim,57.0,339.0,2.0,1800.0,37.0,22.0,40.0,15025.0,sao jose do rio preto,sp,credit card,155.14,1.0,5.0,garden tools,13.0,0,-15.0,77.57,2017,7,2017-07-24,0,0,0.2061111111111111,0
fc395bfc7bc0ca54d0fa3e4cc90d055f,1f09c5f1dca56a5017be0bf4642d6c5a,delivered,2018-04-21 10:58:18,2018-04-24 19:02:32,2018-04-23 20:52:45,2018-05-10 13:09:44,2018-05-24,1.0,87e583842cc9122ded9f8eafbf42894c,4e922959ae960d389249c378d1c939f5,2018-04-27 11:30:41,50.0,19.32,cc2fdb384d6a6e40a1de9427aa4a3a6f,86460,abatia,pr,eletronicos,55.0,359.0,3.0,850.0,17.0,5.0,14.0,12327.0,jacarei,sp,credit card,69.32,1.0,1.0,electronics,19.0,0,-14.0,69.32,2018,4,2018-04-21,5,1,80.07055555555556,0
d2927bf34d3adc3b878e226b7af91519,d690d2607d75af662854e115e5aaca9c,delivered,2017-12-16 17:33:23,2017-12-16 17:51:19,2017-12-18 18:21:45,2017-12-21 14:53:16,2018-01-12,2.0,e30aaafe45e34ce07003ef0cfcb6e49d,7d456afc660226829370f3173d14520c,2017-12-21 17:51:19,160.0,9.52,69768afd389429f6ec48199e5fb8e61a,5415,sao paulo,sp,cama_mesa_banho,49.0,1003.0,1.0,1550.0,40.0,9.0,32.0,8820.0,mogi das cruzes,sp,credit card,249.59,4.0,1.0,bed bath table,4.0,0,-22.0,169.52,2017,12,2017-12-16,5,1,0.2988888888888888,0
0474da9403011efc4abd2bf594e9b68b,dcce3df038a0a13e25b904159c902a96,delivered,2018-08-08 13:18:36,2018-08-08 13:30:15,2018-08-08 12:19:00,2018-08-13 22:10:52,2018-08-29,1.0,c8327011b01e4666db6770ebb8a86fa9,d94a40fd42351c259927028d163af842,2018-08-14 13:30:15,149.0,26.41,613b9f6c5dc2b333c2d6574713398729,36123,simao pereira,mg,utilidades_domesticas,57.0,703.0,3.0,9950.0,31.0,61.0,31.0,37443.0,baependi,mg,credit card,175.41,7.0,4.0,housewares,5.0,0,-16.0,175.41,2018,8,2018-08-08,2,0,0.1941666666666666,0
2657524b4f269657a166535a1cb3fc3f,c39bbcffc6e2a782a4ad8ab65c6f2f96,delivered,2018-07-20 09:29:48,2018-07-20 09:45:13,2018-07-20 13:17:00,2018-07-21 17:18:25,2018-07-30,1.0,08065cf579a61fed0a11f26426a30d6c,725c32fa80c2faacc4fc88450d27314e,2018-07-24 09:45:13,84.99,8.76,bcd78c24d48f06e20212632ed6c4c424,5734,sao paulo,sp,brinquedos,45.0,938.0,5.0,400.0,22.0,12.0,22.0,3320.0,sao paulo,sp,credit card,93.75,1.0,5.0,toys,1.0,0,-9.0,93.75,2018,7,2018-07-20,4,0,0.2569444444444444,0
9870255ce4fd27e8b651ee15e606d903,c69b97811a2d5a883fbd35751cef395d,delivered,2018-02-26 23:34:47,2018-02-26 23:48:19,2018-02-27 17:52:31,2018-03-10 17:12:29,2018-03-20,1.0,08bcc2d85da3a9c0e2ac1cc28b67418d,5f3ae9136c875522250f8184f253413a,2018-03-04 23:48:19,19.9,15.1,fd93f2eea668441ab945859b206925ff,88331,balneario camboriu,sc,livros_tecnicos,38.0,3543.0,1.0,350.0,23.0,2.0,16.0,1550.0,sao paulo,sp,credit card,35.0,1.0,4.0,books technical,11.0,0,-10.0,35.0,2018,2,2018-02-26,0,0,0.2255555555555555,0
bf9b9000c617c6eb39e6666c98f7493d,7ea1796cd1883cc423df9b9a5483db94,delivered,2018-03-31 18:49:05,2018-04-03 05:15:28,2018-04-05 23:14:47,2018-04-20 14:41:40,2018-04-18,1.0,d63c71088e06ea00d66dc357cda91a30,4a3ca9315b744ce9f8e9374361493884,2018-04-09 05:15:28,119.9,13.28,ba8fc10a6f9dfeac29f4e92e7e9ee833,5857,sao paulo,sp,cama_mesa_banho,57.0,295.0,1.0,1500.0,60.0,10.0,40.0,14940.0,ibitinga,sp,boleto,133.18,1.0,2.0,bed bath table,19.0,1,2.0,133.18,2018,3,2018-03-31,5,1,58.43972222222222,0
b56ba47b7760027308968ab3f294b402,4dbc94b945d33affba2b69f4fcf1f705,delivered,2018-07-12 10:24:33,2018-07-12 10:35:17,2018-07-18 14:02:00,2018-07-31 19:08:44,2018-08-02,1.0,afdb06ebeca917512783bcbaa8ed28c0,112453736dbe3889cfb74e1aaa0ba0c1,2018-07-18 10:35:17,135.0,23.75,6a0d68294a58730f94eab8de2abcf050,89680,irani,sc,automotivo,56.0,568.0,4.0,1800.0,52.0,5.0,52.0,3520.0,sao paulo,sp,credit card,158.75,3.0,3.0,auto,19.0,0,-2.0,158.75,2018,7,2018-07-12,3,0,0.1788888888888888,0
7c3028f340bf35d728e7c42b911f30b9,fafed7d5750e87b22e2c499e8f9599b6,delivered,2018-08-17 11:25:04,2018-08-17 11:35:15,2018-08-17 12:46:00,2018-08-29 01:50:58,2018-08-31,1.0,52c80cedd4e90108bf4fa6a206ef6b03,a1043bafd471dff536d0c462352beb48,2018-08-21 11:35:15,139.0,67.5,a8279aeab541b34442d6ded94c31ddaf,29175,serra,es,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,37175.0,ilicinea,mg,credit card,206.5,2.0,4.0,garden tools,11.0,0,-2.0,206.5,2018,8,2018-08-17,4,0,0.1697222222222222,0
71af6bdc7a6b64f062547bde7036b353,c55de39677b36f6c185440314b6853db,delivered,2018-03-26 14:31:27,2018-03-26 14:47:38,2018-03-27 23:06:45,2018-04-06 18:50:59,2018-04-18,2.0,0fdd1ea79f0f2ec81697ccd021d6d992,229c3efbfb0ea2058de4ccdfbc3d784a,2018-03-30 14:47:38,67.0,22.18,5018f95f7487cbf37779e113f00f853c,45065,vitoria da conquista,ba,informatica_acessorios,42.0,271.0,1.0,490.0,23.0,10.0,22.0,30190.0,belo horizonte,mg,credit card,178.36,4.0,5.0,computers accessories,11.0,0,-12.0,89.18,2018,3,2018-03-26,0,0,0.2697222222222222,0
1b5616e7176516b92c005cf30da4dd69,11022f3b7869a59e9f21e745f89f6a52,delivered,2018-06-08 18:02:30,2018-06-08 20:42:08,2018-06-13 13:55:00,2018-06-18 21:22:56,2018-07-13,1.0,f788dd44fc883f0664693a6dea50437f,3d871de0142ce09b7081e2b9d1733cb1,2018-06-13 20:32:07,39.0,22.93,864e071e9c8fa3fb0cd110650a83ed6b,87900,loanda,pr,brinquedos,42.0,53.0,3.0,600.0,40.0,10.0,25.0,13232.0,campo limpo paulista,sp,credit card,61.93,2.0,5.0,toys,10.0,0,-25.0,61.93,2018,6,2018-06-08,4,0,2.660555555555556,0
c4d641da04a6c3ef517a2f03bf42a151,a7335a8b430a602d318ab371d4506e81,delivered,2018-05-31 14:25:29,2018-05-31 14:54:40,2018-06-05 10:03:00,2018-06-24 00:52:25,2018-07-16,1.0,96d80c8b6c6545a30eb5bdc4961455f3,c9c7905cffc4ef9ff9f113554423e671,2018-06-08 14:54:40,119.99,19.53,557f068f9566c12d2f4f715709373ff2,52070,recife,pe,eletronicos,55.0,486.0,3.0,213.0,16.0,7.0,12.0,6871.0,itapecerica da serra,sp,credit card,139.52,1.0,5.0,electronics,23.0,0,-22.0,139.51999999999998,2018,5,2018-05-31,3,0,0.4863888888888888,0
39ae8b6363e0b01a0d2fa87271958af6,b454e9f53f74f6cfdc5d375477758c5f,delivered,2017-11-10 21:26:02,2017-11-10 21:35:34,2017-11-17 19:26:48,2017-11-20 20:48:33,2017-11-30,2.0,3347f12bccb00487d0d9aec54dc1037d,13074f016982ff2bd6c58ced8682f000,2017-11-17 21:35:34,109.0,19.62,cb8eb8bac1b1e4a0906a9904dc662d1f,96508,cachoeira do sul,rs,moveis_cozinha_area_de_servico_jantar_e_jardim,52.0,270.0,1.0,6450.0,48.0,18.0,48.0,95705.0,bento goncalves,rs,credit card,257.24,2.0,4.0,kitchen dining laundry garden furniture,9.0,0,-10.0,128.62,2017,11,2017-11-10,4,0,0.1588888888888888,0
a35d19174da638cd2d36dfd54c07749f,080251bf5e42a68d0afe41550463d74a,delivered,2017-09-26 15:58:52,2017-09-26 16:14:16,2017-09-27 16:38:12,2017-10-03 15:11:29,2017-10-25,1.0,23bcd6822a33df5534f9b290216eec1f,ac3508719a1d8f5b7614b798f70af136,2017-10-02 16:14:16,129.9,21.75,c5a9f152f2709d4180302cfcb357c237,2674,sao paulo,sp,brinquedos,56.0,708.0,6.0,7000.0,20.0,62.0,35.0,92030.0,canoas,rs,credit card,151.65,4.0,5.0,toys,6.0,0,-22.0,151.65,2017,9,2017-09-26,1,0,0.2566666666666666,0
a9b311c40f94f95a3986f19da32f2fea,4de97c911695ae3baa90323cfb2a47f0,delivered,2018-08-19 15:53:44,2018-08-20 12:15:11,2018-08-22 14:55:00,2018-08-23 21:45:45,2018-08-27,1.0,af2d506fb01b724e03591349ad36b67e,4b9750c8ad28220fe6702d4ecb7c898f,2018-08-23 12:15:11,48.9,9.09,158feb30d8bcf7146f89b4d7ffeed53b,5727,sao paulo,sp,bebes,55.0,1681.0,2.0,600.0,20.0,13.0,13.0,13484.0,limeira,sp,credit card,57.99,1.0,5.0,baby,4.0,0,-4.0,57.99,2018,8,2018-08-19,6,1,20.3575,0
2f730a899936d8cce7319fb4f6d0cd5a,80334ecf11e4e821d920f6f4cbe52e7a,delivered,2018-06-28 16:29:24,2018-06-28 16:50:35,2018-06-29 15:20:00,2018-07-07 14:42:44,2018-08-02,1.0,4298b7e67dc399c200662b569563a2b2,3bb548e3cb7f70f28e3f11ee9dce0e59,2018-07-04 16:50:35,124.88,20.06,b92aabe77eed5e5dfe87d80e3aad4051,99020,passo fundo,rs,informatica_acessorios,58.0,420.0,1.0,200.0,21.0,14.0,15.0,87040.0,maringa,pr,credit card,144.94,3.0,4.0,computers accessories,8.0,0,-26.0,144.94,2018,6,2018-06-28,3,0,0.3530555555555555,0
ba05479675b661ae63c431bcae09728e,1f231469a9fa94500c4a93608eab9441,delivered,2017-07-18 21:37:09,2017-07-18 21:50:15,2017-07-24 21:10:33,2017-08-01 16:35:41,2017-08-09,1.0,8ec2aeacda2a58c1e118e8c1ea90c605,70a12e78e608ac31179aea7f8422044b,2017-07-26 21:50:15,85.0,12.09,58e650f65bdf5500b4e2ab1158138a91,13467,americana,sp,informatica_acessorios,40.0,866.0,1.0,150.0,16.0,16.0,16.0,12327.0,jacarei,sp,credit card,97.09,5.0,5.0,computers accessories,13.0,0,-8.0,97.09,2017,7,2017-07-18,1,0,0.2183333333333333,0
1fb3e3b50c0686e0c491b0c17249d2d8,079d166717f416a1460152c6436631ff,delivered,2018-03-11 01:07:37,2018-03-11 01:29:17,2018-03-13 22:38:35,2018-03-20 15:55:01,2018-04-13,1.0,f2d649f157cebee085ed738f23d5d6b7,d673a59aac7a70d8b01e6902bf090a11,2018-03-15 01:29:17,27.9,18.23,599d29e41a2993d9cede1df0d346ab7a,22250,rio de janeiro,rj,bebes,42.0,596.0,1.0,350.0,32.0,9.0,16.0,14940.0,ibitinga,sp,credit card,46.13,4.0,3.0,baby,9.0,0,-24.0,46.13,2018,3,2018-03-11,6,1,0.3611111111111111,0
463178e4788138aa93f2c30416626a53,65ea0275064d8137b41e097076e70415,delivered,2018-03-23 10:30:52,2018-03-23 10:48:23,2018-03-27 02:28:35,2018-04-09 23:51:25,2018-04-20,1.0,b71bc7e6eb8878eb552d6a009097238d,8ca1551acf9832a4cf467bbbac15851f,2018-03-29 10:48:23,269.0,28.43,7fbecaab8a33b21ca0bb6ee1f4d26658,41810,salvador,ba,automotivo,37.0,305.0,3.0,1150.0,30.0,20.0,30.0,83607.0,campo largo,pr,credit card,297.43,3.0,4.0,auto,17.0,0,-11.0,297.43,2018,3,2018-03-23,4,0,0.2919444444444444,0
7a2a2633b023ac3ee1dc583d44181b2a,acda596e71f174ace07dc4901cdd07dc,delivered,2018-08-16 11:37:32,2018-08-16 11:50:15,2018-08-16 14:40:00,2018-08-20 19:33:12,2018-09-10,1.0,3ff3656bf4f81c36e63687fefe2ecca7,157c3e4b42f81ac4a44e8b1ca2fe9876,2018-08-30 11:50:15,67.5,21.11,afab0377a864587c246f674ed081e87c,14050,ribeirao preto,sp,moveis_decoracao,39.0,308.0,2.0,2950.0,40.0,20.0,40.0,3211.0,sao paulo,sp,credit card,88.61,5.0,4.0,furniture decor,4.0,0,-21.0,88.61,2018,8,2018-08-16,3,0,0.2119444444444444,0
f530e66c74816309f2bf8eb5a619b3ab,5d473f16412277eca74166ff9fb8aee8,delivered,2017-07-04 11:04:54,2017-07-04 11:15:13,2017-07-04 15:27:39,2017-08-24 16:08:03,2017-08-07,1.0,0e54696a1223698bef52eeff59a10098,ebd2d60905fb58271facef5596b620d3,2017-07-10 11:15:13,169.9,29.59,aebe3f38304de1aaa4b5e664f41d15c7,55280,pedra,pe,beleza_saude,56.0,1190.0,1.0,1250.0,26.0,21.0,16.0,18683.0,lencois paulista,sp,credit card,199.49,4.0,1.0,health beauty,45.0,1,17.0,199.49,2017,7,2017-07-04,1,0,0.1719444444444444,0
7f11b258da5d293493da13b0d5894302,24adea0f827b75f7778fd571a8279a04,delivered,2018-01-27 11:54:02,2018-01-27 12:14:39,2018-02-01 01:07:32,2018-02-03 16:31:53,2018-02-14,1.0,854f1672c41eaa84b3e3a79e06146f63,ea8482cd71df3c1969d7b9473ff13abc,2018-02-01 12:14:39,24.99,7.78,331713278bf9bfddd8dda7060aca4aef,13100,campinas,sp,telefonia,59.0,777.0,6.0,350.0,17.0,4.0,12.0,4160.0,sao paulo,sp,credit card,32.77,1.0,5.0,telephony,7.0,0,-11.0,32.77,2018,1,2018-01-27,5,1,0.3436111111111111,0
805c5e08abb1db3756bd998d0aa90d3a,6eb053c6527e98323331236547ec2f21,delivered,2018-04-08 20:29:33,2018-04-08 20:50:16,2018-04-10 16:21:55,2018-04-25 00:05:17,2018-05-09,1.0,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-04-12 20:50:16,69.9,20.06,05f8e6e32b003644892b67fd13a474d8,90620,porto alegre,rs,moveis_decoracao,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,4782.0,sao paulo,sp,credit card,89.96,2.0,4.0,furniture decor,16.0,0,-14.0,89.96000000000001,2018,4,2018-04-08,6,1,0.3452777777777778,0
c9f7d8c70434e50d1a5a31a56bbd7e00,ba482ddb672acbb5b263427209cf746b,delivered,2018-03-19 12:58:21,2018-03-19 13:49:49,2018-03-22 20:59:46,2018-03-23 15:12:18,2018-03-29,1.0,19bdd86ca06c5bcaf94fe9e856bd6a3f,fe49ee029e61e789a1f3a5525f57ba8d,2018-03-23 13:49:19,279.9,8.82,ae73e56ba8036a8511d51039745ea8ee,5634,sao paulo,sp,brinquedos,51.0,780.0,2.0,2450.0,55.0,21.0,30.0,6018.0,osasco,sp,credit card,288.72,2.0,3.0,toys,4.0,0,-6.0,288.72,2018,3,2018-03-19,0,0,0.8577777777777778,0
f98afca2779cb0337d7eb2bdcd2f8553,12c949ba7c24e9587a88c406d2aecbb0,delivered,2018-08-21 19:59:01,2018-08-21 20:10:20,2018-08-23 13:57:00,2018-08-25 17:24:34,2018-09-17,1.0,fb8e60e1a3c247d3a2e17f6986e71a40,9e6229250fedbe05838fef417b74e7fb,2018-08-29 20:10:20,189.9,19.63,ad42aacbb54f663cd9fbaaf3afbfe9aa,11050,santos,sp,moveis_decoracao,58.0,858.0,1.0,3250.0,31.0,43.0,21.0,16800.0,mirandopolis,sp,credit card,209.53,3.0,3.0,furniture decor,3.0,0,-23.0,209.53,2018,8,2018-08-21,1,0,0.1886111111111111,0
95af79101a51a0ce90a23751947bb016,f3de726f5031ab027355db2d15f702bf,delivered,2018-02-14 13:37:10,2018-02-14 13:50:33,2018-02-15 20:08:07,2018-02-16 19:55:08,2018-03-01,1.0,f7b39dca4a425dcfd4a8b0b0aac4b7c0,2a7dc43cecabf23403078e2188437d1d,2018-02-20 12:50:33,59.9,9.34,f52884557960a5ddd82e8262922a83c2,13451,santa barbara d'oeste,sp,utilidades_domesticas,58.0,296.0,4.0,600.0,18.0,19.0,18.0,4142.0,sao paulo,sp,credit card,69.24,3.0,5.0,housewares,2.0,0,-13.0,69.24,2018,2,2018-02-14,2,0,0.2230555555555555,0
149c3bc617158fb15ff317ad60652259,0e120432113c815af27ffa919178b3dd,delivered,2017-11-14 10:48:36,2017-11-14 11:10:22,2017-11-24 21:09:16,2017-11-30 22:23:20,2017-12-05,1.0,786beca54c998fdceea61e0a80250abf,59b22a78efb79a4797979612b885db36,2017-11-21 11:10:22,45.0,15.1,76a29d00984efdabd30862fdf5a1154d,1424,sao paulo,sp,utilidades_domesticas,41.0,150.0,6.0,300.0,16.0,6.0,12.0,38414.0,uberlandia,mg,credit card,60.1,1.0,5.0,housewares,16.0,0,-5.0,60.1,2017,11,2017-11-14,1,0,0.3627777777777777,0
8733317e2e5debfd2f5d513f545ba3b0,ab15b42d1e768457521c97019caa9918,delivered,2018-08-01 23:27:57,2018-08-01 23:45:08,2018-08-02 12:35:00,2018-08-06 15:46:45,2018-08-16,1.0,8fad1e543221d7d6867e756d4bc5e286,b2ac621f0d0322434d04a12b078b9369,2018-08-08 23:45:08,45.0,15.42,b08a67dfc3133fb089b5a40c28baefe5,4614,sao paulo,sp,beleza_saude,30.0,1149.0,1.0,100.0,16.0,5.0,11.0,80220.0,curitiba,pr,credit card,60.42,2.0,5.0,health beauty,4.0,0,-10.0,60.42,2018,8,2018-08-01,2,0,0.2863888888888889,0
b289f5ff8eeb0ac36ba7d2b507767d44,64054fd2cd8632880c7ed98487b58b6b,delivered,2018-02-04 16:10:12,2018-02-06 04:32:41,2018-02-06 21:04:13,2018-02-23 22:04:59,2018-03-06,1.0,d73068913476e74d4f35a6f2d5399ae9,f262cbc1c910c83959f849465454ddd3,2018-02-12 04:31:34,49.99,16.92,ae8a79ce69b567fe6271e60973279185,40080,salvador,ba,malas_acessorios,40.0,1070.0,1.0,650.0,90.0,5.0,11.0,3564.0,sao paulo,sp,boleto,66.91,1.0,5.0,luggage accessories,19.0,0,-11.0,66.91,2018,2,2018-02-04,6,1,36.37472222222223,0
67e9ef421e7b550f69b5a5c2676a7a07,d141f682decd1def777da4222e41666c,delivered,2017-12-28 12:03:22,2017-12-28 12:13:31,2018-01-02 21:41:49,2018-01-24 18:59:26,2018-02-02,1.0,a29c670cb6c4fb685d04410dbbd6d5b2,ce248b21cb2adc36282ede306b7660e5,2018-01-04 12:13:31,36.9,34.15,3224401e70fe4d65e21b57a95fab7c4c,77813,araguaina,to,instrumentos_musicais,39.0,750.0,1.0,275.0,18.0,4.0,18.0,89251.0,jaragua do sul,sc,credit card,71.05,1.0,4.0,musical instruments,27.0,0,-9.0,71.05,2017,12,2017-12-28,3,0,0.1691666666666666,0
